review_id,text,label
7603,"Okay product, decent for everyday use. okay http://example.com",neutral
7604,"It's fine, does the job. normal average fine",neutral
7605,Completely disappointed. Do not recommend.,negative
7606,Support was unhelpful and rude. late bad broken broken late,negative
7607,Completely disappointed. Do not recommend. http://example.com,negative
7608,Great value for the price. Will buy again. five stars five stars love great,positive
7609,Amazing quality and fast delivery! Totally satisfied. great reliable reliable fast,positive
7610,Completely disappointed. Do not recommend. refund refund #deal,negative
7611,Completely disappointed. Do not recommend. bad,negative
7612,Support was unhelpful and rude.,negative
7613,The item matches the description. okay normal average,neutral
7614,Customer support was helpful and polite. reliable love five stars excellent great,positive
7615,Amazing quality and fast delivery! Totally satisfied. excellent excellent 👍,positive
7616,Completely disappointed. Do not recommend. waste late one star late,negative
7617,I love this product. Highly recommended. five stars five stars fast fast 👍 #deal,positive
7618,The item matches the description. fine,neutral
7619,Terrible experience. The item arrived broken. refund,negative
7620,Not worth the money. I want a refund. one star late http://example.com,negative
7621,I love this product. Highly recommended. great,positive
7622,Completely disappointed. Do not recommend.,negative
7623,Amazing quality and fast delivery! Totally satisfied. five stars,positive
7624,Great value for the price. Will buy again. reliable reliable,positive
7625,Great value for the price. Will buy again. excellent,positive
7626,Great value for the price. Will buy again. five stars great http://example.com,positive
7627,Not worth the money. I want a refund. #deal,negative
7628,Not worth the money. I want a refund. broken refund refund broken,negative
7629,Great value for the price. Will buy again. fast excellent love great,positive
7630,Support was unhelpful and rude. refund waste refund waste one star,negative
7631,"It's fine, does the job. normal average",neutral
7632,Not worth the money. I want a refund. late bad late bad 👍,negative
7633,Very poor quality and slow shipping. broken refund broken refund,negative
7634,Average experience overall. 👍,neutral
7635,Customer support was helpful and polite. reliable reliable,positive
7636,I love this product. Highly recommended. love,positive
7637,"Okay product, decent for everyday use.",neutral
7638,Completely disappointed. Do not recommend. refund one star one star,negative
7639,Works as expected. Nothing special. standard standard http://example.com,neutral
7640,Amazing quality and fast delivery! Totally satisfied. fast fast,positive
7641,Amazing quality and fast delivery! Totally satisfied. fast excellent five stars 👍 #deal,positive
7642,Very poor quality and slow shipping. late late waste bad waste http://example.com,negative
7643,Customer support was helpful and polite. love fast reliable love,positive
7644,Very poor quality and slow shipping. bad refund one star bad,negative
7645,"Okay product, decent for everyday use. fine okay normal standard standard",neutral
7646,Amazing quality and fast delivery! Totally satisfied. excellent great reliable five stars excellent,positive
7647,Amazing quality and fast delivery! Totally satisfied. five stars reliable love great,positive
7648,Amazing quality and fast delivery! Totally satisfied. reliable 👍,positive
7649,Amazing quality and fast delivery! Totally satisfied. love love great five stars reliable,positive
7650,Terrible experience. The item arrived broken. late broken one star broken,negative
7651,Support was unhelpful and rude. late http://example.com,negative
7652,I love this product. Highly recommended. five stars excellent excellent,positive
7653,"Okay product, decent for everyday use.",neutral
7654,I love this product. Highly recommended. great excellent,positive
7655,Great value for the price. Will buy again.,positive
7656,Very poor quality and slow shipping. refund broken,negative
7657,Terrible experience. The item arrived broken. refund one star waste bad one star #deal,negative
7658,Support was unhelpful and rude. http://example.com,negative
7659,Great value for the price. Will buy again. reliable,positive
7660,The item matches the description. normal normal standard okay,neutral
7661,Exceeded my expectations in every way. reliable excellent,positive
7662,Completely disappointed. Do not recommend. one star one star late,negative
7663,Works as expected. Nothing special. average standard,neutral
7664,Not worth the money. I want a refund. waste refund http://example.com,negative
7665,Amazing quality and fast delivery! Totally satisfied. love love fast http://example.com 👍,positive
7666,"Okay product, decent for everyday use. works works okay okay average 👍",neutral
